College_ID,Academic Program Name,Quota,Special Quota,Seat Type,Gender,Round,Opening Rank,Closing Rank
5,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1978,1978
5,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,950,996
5,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1385,1473
5,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2805,2805
5,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1584,1787
5,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,3198,3198
5,"Applied Geology (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1918,2049
5,"Applied Geology (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3876,3876
5,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,2,2581,2601
5,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Female-only (including Supernumerary),2,4864,4864
5,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1409,1431
5,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2395,2395
5,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1545,1562
5,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,696,882
5,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1676,1676
5,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1039,1088
5,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,2098,2098
5,"Chemistry (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1576,1832
5,"Chemistry (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3854,3854
5,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,906,1078
5,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1896,1896
5,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1111,1122
5,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,35,52
5,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,83,102
5,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,360,360
5,"Economics (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,747,1033
5,"Economics (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,1699,1699
5,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,288,326
5,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,502,502
5,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,395,471
5,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,898,898
5,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,133,194
5,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,476,485
5,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,260,320
5,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,688,688
5,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1642,1850
5,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3627,3627
5,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,767,821
5,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1889,1889
5,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1014,1157
5,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,363,513
5,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1242,1242
5,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1071,1221
5,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2648,2648
5,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1249,1399
5,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,200,253
5,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,431,685
5,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1490,1698
5,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,731,897
5,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1162,1244
5,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2317,2317
5,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1315,1423
5,"Mining Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1149,1322
5,"Mining Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3018,3018
5,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1497,1534
5,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1631,1688
5,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1041,1345
5,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3130,3130
5,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1453,1570
5,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,3637,3637
5,"Physics (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1658,1807
5,"Physics (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3499,3499
60,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,92,98
60,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,362,362
60,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1508,1514
60,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1443,1443
60,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2914,2914
60,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1075,1215
60,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1723,1723
60,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1177,1316
60,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2307,2307
60,"Computational Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,268,268
60,"Computational Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,964,964
60,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,63,88
60,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,174,174
60,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,341,418
60,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,612,612
60,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,468,500
60,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,803,803
60,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2927,2927
60,"Engineering Science (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,548,631
60,"Engineering Science (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1288,1288
60,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1391,1391
60,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3110,3110
60,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1350,1374
60,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2971,2971
60,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,121,147
60,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,706,955
60,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1965,1965
61,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,399,456
61,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,975,975
61,"Bio Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1977,2066
61,"Bio Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3558,3631
61,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1445,1677
61,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2765,2765
61,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,2116,2116
61,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1734,1801
61,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3216,3216
61,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,280,366
61,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,851,851
61,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,901,1168
61,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1682,1682
61,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1916,1976
61,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,3506,3506
61,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1294,1452
61,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2787,2787
61,"Physics with Specialization (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,2156,2156
6,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,592,842
6,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1784,1784
6,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1012,1268
6,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2759,2759
6,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,516,757
6,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1192,1233
6,"Chemistry (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1372,1728
6,"Chemistry (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3336,3336
6,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,795,1010
6,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1789,2209
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,41,55
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,143,160
6,"Earth Sciences (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1612,1714
6,"Earth Sciences (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3656,3656
6,"Economics (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,432,765
6,"Economics (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,1641,1641
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,227,287
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,584,705
6,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,1035,1137
6,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,2614,2687
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,137,212
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,482,482
6,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,408,568
6,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1156,1412
6,"Physics (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,1252,1515
6,"Physics (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,3100,3100
6,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,,EWS,Gender-Neutral,2,224,246
6,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,,EWS,Female-only (including Supernumerary),2,591,591
62,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,545,862
62,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1504,1504
62,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,966,966
62,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,1592,1773
62,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,2940,2940
62,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,EWS,Gender-Neutral,2,1802,1917
62,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,3343,3343
62,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,533,796
62,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1343,1608
62,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,772,1004
62,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1692,1827
62,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,25,34
62,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,60,60
62,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,168,272
62,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,394,469
62,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,2,720,1144
62,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Female-only (including Supernumerary),2,2344,2344
62,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,2,628,773
62,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),2,1559,1559
